run_id,time_h,X_obs,S1_obs,S2_obs,Ethanol_obs,Acetate_obs,Pyruvate_obs,Glycerol_obs,Xylitol_obs,O2_obs,CO2_obs,Succinate_obs
scenario_0_baseline_cal__run_0027,32.72727272727273,0.4154907122385786,15.66212764099078,16.098587023264372,0.0052768236078677,0.013042256141043,0.0202394369930545,0.0080878328977114,0.0,14.484052210575454,0.2019598735947531,0.0125234262659914
scenario_0_baseline_cal__run_0027,33.93939393939394,0.4701211667157636,14.784969589815686,15.95183840707955,0.0,0.0,0.0182225673000295,0.0365716443092382,0.0217224130125662,15.392455387441531,0.1699749644568955,0.0
scenario_0_baseline_cal__run_0027,35.15151515151516,0.5796392909877616,15.501740013769382,17.41930711359108,0.0618821127344939,0.0110804003644786,0.0,0.0164378304630971,0.046681467023919,14.58983463385484,0.1789229206799729,0.0
scenario_0_baseline_cal__run_0027,36.36363636363637,0.5482440496137746,15.47191901802228,16.40425677500908,0.0260157095888504,0.0,0.0,0.0,0.0,14.464853011810876,0.2268541377381061,0.0
scenario_0_baseline_cal__run_0027,37.57575757575758,0.6733146108874454,15.065460415877912,16.229912928839767,0.0,0.0136366934682437,0.0,0.0,0.0059926174767337,14.401373864657415,0.2691684731288858,0.0
scenario_0_baseline_cal__run_0027,38.78787878787879,0.6745234958970462,14.18411458372154,15.780963730079344,0.0250248196385649,0.0,0.0,0.0,0.0,15.673851618154554,0.2251975067191727,0.0181741046989801
scenario_0_baseline_cal__run_0027,40.0,0.7700775080226837,14.929355904003549,17.022559616885676,0.0410696731145549,0.0164354531533846,0.0131718718432641,0.0,0.0007868597917651,14.835252527203895,0.3187907472029674,0.0152334573491712
scenario_0_baseline_cal__run_0027,41.21212121212121,0.8169785425863888,15.058650810086744,15.75706139941548,0.0643674816471684,0.0291841553442217,0.0,0.0324046034042002,0.0643779566943371,14.98235399097685,0.3709768821194351,0.0151924390845039
scenario_0_baseline_cal__run_0027,42.42424242424242,0.8535545617357643,15.345532906368884,15.372405428344017,0.0607996467287935,0.012316957569207,,0.0117513757862595,,14.829827723121902,0.3685053285619979,0.0039635074861721
scenario_0_baseline_cal__run_0027,43.63636363636364,1.0275574641211298,15.326069865712528,16.127848302425882,0.0365605920670893,0.0177741233689646,0.0,0.0,0.0847117912439755,15.071746662954167,0.4148990999706264,0.0
scenario_0_baseline_cal__run_0027,44.84848484848485,1.0222656033073636,14.68483465131892,15.640876052057154,0.046407556507368,0.0174563369962795,0.0,0.0070847155534859,0.093811732848517,14.100598249913888,0.4392651443729689,0.0158132498844664
scenario_0_baseline_cal__run_0027,46.06060606060606,1.247751110528212,14.273942430329216,15.967542313112528,0.0237572210206469,0.0602042373586195,0.0246534104329827,0.0,0.1299491604682009,14.711927723320828,0.4838635290413283,0.0421584362893873
scenario_0_baseline_cal__run_0027,47.27272727272727,1.3153693957596353,14.605887910316763,15.976823545583544,0.0642161189301206,0.0,0.0,0.0122899841363398,0.0526571432281308,14.17492020099051,0.5224402849059774,0.0300849791561074
scenario_0_baseline_cal__run_0027,48.48484848484848,1.3905248754021748,15.767862536909426,14.938784783971704,0.0338268839186905,0.0358147190690494,0.0198056388041616,0.0069373054684364,0.0719090891111381,15.131165401834483,0.5600973625676203,0.0098664655649942
scenario_0_baseline_cal__run_0027,49.696969696969695,1.6785199034537484,15.176812775300498,15.082709921234184,0.0438278266382621,0.0153225934433033,0.051349511941046,0.0,0.0682879572291379,14.459031084200443,0.6386586000001768,0.0
scenario_0_baseline_cal__run_0027,50.909090909090914,1.6386018085956835,14.594912789887422,15.10377545739709,0.0536152026635819,0.0257083642567218,0.0,0.0439761236420109,0.1266944327821168,14.73879527259478,0.8416692147515047,0.0088754708511659
scenario_0_baseline_cal__run_0027,52.121212121212125,1.775674262415959,13.712065413009933,14.89195155259384,0.0482513750152281,0.0416447611151866,0.0,0.0,0.1090161621556139,14.37977154105004,0.8192554002017952,0.0182198167343797
scenario_0_baseline_cal__run_0027,53.333333333333336,1.9019986692278208,13.99533713933697,15.162197367059138,0.0855235092327542,0.0256971543170636,0.0096784325914221,0.0449364608715835,0.1255421559760612,14.339237567467585,0.8739870059250324,0.0169950961174779
scenario_0_baseline_cal__run_0027,54.54545454545455,2.1988672581187982,14.696569906152954,15.365279193310096,0.0717939422188705,0.0243897444392456,0.0,0.0,0.0939072135456566,14.518225935510118,0.9563576333029012,0.0053295106304242
scenario_0_baseline_cal__run_0027,55.75757575757576,2.4696547987259194,14.149539565289716,14.989923147325651,0.0913033815491904,0.0578073616392344,0.0,0.0150595591604833,0.1428848764522572,13.841695483059652,1.1716330264145012,0.00977249698152
scenario_0_baseline_cal__run_0027,56.96969696969697,2.600308800334245,14.005995680825889,14.869905654557172,0.129004742636165,0.0595057854345741,0.0443200855462098,0.0134489379090175,0.1693547942299484,14.352487456791549,1.2671930423961684,0.0
scenario_0_baseline_cal__run_0027,58.18181818181819,2.958389732087218,14.064822960339622,13.997686212735632,0.1600431718384651,0.0151358971679836,0.0375910034771235,0.0063352309220109,0.2000922604156996,13.446048484730085,1.335147677965458,0.0178973399806023
scenario_0_baseline_cal__run_0027,59.3939393939394,3.28474922394262,13.870975982356294,14.032359924664332,0.0904367451483393,0.0365284480774455,0.0449653276074125,0.0157222073817849,0.2323069136244219,13.953491106869151,1.4839510192512146,0.0
scenario_0_baseline_cal__run_0027,60.60606060606061,3.4064213806066284,13.83606810924946,13.695799603005335,0.1226073456473467,0.0603532842836243,0.0032579100594397,0.0053143772601018,0.2329505368349088,14.17532134283917,1.8173909701494808,0.0
scenario_0_baseline_cal__run_0027,61.81818181818182,3.760329104158046,13.38977223798149,13.417150101825754,0.1468118405001704,,0.0359620546461772,0.0378111615372404,0.2861439665325013,13.58848450052933,1.8283168884856489,0.0
scenario_0_baseline_cal__run_0027,63.03030303030303,3.8237824504251146,13.818713815971927,13.514484561751978,0.227879994343281,0.1046889434126336,0.0133475482903665,0.0,0.2489880041914146,13.406415471915434,2.038612760488036,0.0346005802434525
scenario_0_baseline_cal__run_0027,64.24242424242425,4.558502180228071,13.004718819149648,12.559793465991955,0.2081083810413512,0.0575843781490968,0.0105994051646922,0.0427401453060369,0.295916123002988,13.4150262528818,2.309384631690921,0.028339371638048
scenario_0_baseline_cal__run_0027,65.45454545454545,5.077981561097411,12.109395914813096,12.34127367582034,0.2231192738386589,0.0680420210423724,0.0150014621939168,0.0813786965148946,0.34431940221646,12.995316880705047,2.388028060517094,0.0
scenario_0_baseline_cal__run_0027,66.66666666666667,5.186303364571199,12.482819480355271,11.691338862540794,0.2485587199318941,0.0676071620654248,0.0352190097321693,0.0286873974596899,0.402624427352414,13.128097385857506,2.6562361329748616,0.0376097190333162
scenario_0_baseline_cal__run_0027,67.87878787878788,5.974624185447932,11.66785360304108,11.46695114504094,0.28736480689845,0.1209130557749388,0.062913128589902,0.0610895012399764,0.4144602714308067,13.70829670115863,2.751313992371618,0.0781149125819681
scenario_0_baseline_cal__run_0027,69.0909090909091,6.269568865551671,11.514590354267105,11.38311951997155,0.296548545848657,0.1262225299914725,0.0439350735895979,0.084791879555006,0.4410172371441728,12.571166674667293,3.589032581645178,0.0770026469068884
scenario_0_baseline_cal__run_0027,70.30303030303031,7.590046685273776,11.681985294336602,10.433218071452384,0.2620833579188126,0.1194269542907222,0.0409383197542581,0.0239217830497055,0.4717207430655798,12.951768436535508,3.535334982724664,0.0118667892414173
scenario_0_baseline_cal__run_0027,71.51515151515152,7.760152281003837,10.503982101381858,10.13436269364646,0.4244376130133777,0.0911347957897332,0.0271827197181955,0.0723195848223219,0.5856866416762468,11.654086974158332,4.16091091731133,0.0377384570449372
scenario_0_baseline_cal__run_0027,72.72727272727273,8.534081760151642,10.924347398030536,9.926642235517386,0.3147213386699837,0.1173533716410119,0.0448333589293564,0.0753758450819505,0.6015926433617526,11.926605150485525,4.445436662138981,0.0110683560275926
scenario_0_baseline_cal__run_0027,73.93939393939394,8.546489680896228,10.00383282096072,8.43939068877808,0.4206750372078844,0.1392514240779931,0.0495989863418875,0.0482851253110267,0.6183887818007809,11.32235006140952,4.97098804852457,0.0600895567880486
scenario_0_baseline_cal__run_0027,75.15151515151516,10.403150563720557,9.358044027253303,8.055428470895892,0.4313556901416009,0.1438245601743843,0.0827339217670102,0.0587394838654671,0.6214011870764953,10.972594631177865,5.174058965637264,0.056941534049557
scenario_0_baseline_cal__run_0027,76.36363636363636,11.240153188562529,9.183421685338155,7.091930603674627,0.4813164040321033,0.1901546993666399,0.0978128458690794,0.0844873446118699,0.7788805612233705,11.093353985198489,5.863139408520067,0.0475184811398902
scenario_0_baseline_cal__run_0027,77.57575757575758,12.398990648505304,8.32614089469829,6.209182357534856,0.5253649005540506,0.1626404073386472,0.0700261786554653,0.1078282669471032,0.8261315097520585,10.906788414593438,5.998280732788683,0.0222717651624085
scenario_0_baseline_cal__run_0027,78.7878787878788,13.58252098370116,7.248038292607164,5.8201569042487895,0.5771834697121304,0.2163500860114729,,0.1484195106477748,0.92438944910167,10.509393994427246,6.615761645278168,0.0280462402438859
scenario_0_baseline_cal__run_0027,80.0,15.2602573191758,7.026252243978724,4.485090281460213,0.5907373929170773,0.2306998676989765,0.0966264140077368,0.1625022498600353,0.9237809621810388,9.876843271078894,7.001580377969097,0.1034348171134153
scenario_0_baseline_cal__run_0027,81.21212121212122,,6.5168496306092365,3.8642075306173487,0.6736162400329537,0.2636833186247175,0.0555133548405592,0.1730771771747589,1.0858382802197415,9.434059144389275,7.38043084865082,0.0867104853265066
scenario_0_baseline_cal__run_0027,82.42424242424242,16.133150901042175,5.725071669270093,3.3354632404769378,0.6939689157482373,0.2523932656787975,0.1302152313108948,0.141527982660216,1.0769377433188507,9.345288005815789,7.971394869982062,0.0451957716937702
scenario_0_baseline_cal__run_0027,83.63636363636364,17.82521162468205,4.952074920606402,2.4381425907908456,0.8714277682136057,0.3060762839846689,0.0251005824993392,0.166200565119694,1.2013915015695993,8.501258692201946,9.01413550500217,0.0807141193897395
scenario_0_baseline_cal__run_0027,84.84848484848484,19.093482180804177,4.042188827222389,1.6351237230308215,,0.2971170585950645,0.0478221696065942,0.1764259248957285,1.2949155147339615,8.079126423900863,9.054518640844773,0.1010914448832881
scenario_0_baseline_cal__run_0027,86.06060606060606,18.82850661491897,3.180405592750832,1.2077675071489038,0.831914042098018,,0.112963289088519,0.1631015519413565,1.1965657738524578,8.170011772251534,10.127873981699333,0.0663685000126979
scenario_0_baseline_cal__run_0027,87.27272727272728,20.482606735740227,2.573857346624475,0.7986438072634705,0.8720306532952066,0.2771456202057801,0.0963382362001337,0.2088619843615178,1.3923717921352876,7.869658051741668,10.470015902732422,0.0535715155544476
scenario_0_baseline_cal__run_0027,88.48484848484848,20.46171244532994,1.6776137319962197,0.5363636930340417,0.8762524726370814,0.3250879310567351,0.1143895352896694,0.1720016097399934,1.2776604571390613,8.255728978867252,10.616109107154625,0.0950189568239083
scenario_0_baseline_cal__run_0027,89.6969696969697,20.76956666211293,1.2317399379089664,0.2939112782868437,0.8949884109670735,0.3200275441394764,0.1584147788455163,0.1394824481969171,1.260229096833003,7.153166748353562,10.95552442860581,0.1107834873209007
scenario_0_baseline_cal__run_0027,90.9090909090909,21.62690148240984,0.6111803363561681,0.2430446512823868,0.9411430075602626,0.2747811357878665,0.135829684260642,0.1808086891128988,1.2898099068148787,6.7782007789342575,11.58834322767337,0.0919510183754996
scenario_0_baseline_cal__run_0027,92.12121212121212,20.975862258654324,0.4231082557830247,0.1161843146840631,0.9633414158561432,0.2317626578687823,0.0886882844174289,0.1973113669156264,1.2979407248135355,6.9615417013474765,10.8789582864468,0.0813164437470317
scenario_0_baseline_cal__run_0027,93.33333333333334,21.85009817295732,0.2528189852959499,0.1656155361191561,1.0052571456530248,0.2724067622104471,0.105628482368454,0.1579749154314556,1.3899833510957404,6.742756809197603,11.552422418314745,0.0778616151467958
scenario_0_baseline_cal__run_0027,94.54545454545456,21.71135394363201,0.1469279642627573,0.1175639632620478,0.9559823419491452,0.2827034953298675,0.1772749310051098,0.1729731728286916,1.4427965165825485,6.841802578084688,11.015344023067655,0.1151887754583119
scenario_0_baseline_cal__run_0027,95.75757575757576,22.30401798257565,0.1351213765309379,0.1573363005306814,0.8973017425765468,0.3696418777681565,0.1310353621057628,0.2034308314301279,1.257674711888754,7.0866147348821125,11.188296367934193,0.0617420978135725
scenario_0_baseline_cal__run_0027,96.96969696969695,22.010006557220542,0.1342826775486426,0.0662872951588985,0.9918459685935658,0.3471104737888814,0.1346554736823816,0.189068968627445,1.3459531985383864,6.91242643508965,11.82604337697016,0.0837027989185513
scenario_0_baseline_cal__run_0027,98.1818181818182,21.75387880760001,0.0768806786650661,0.1351349705125034,0.968002595646384,0.3209252684683016,0.0834316987647485,0.1365552432487184,1.3270713610541078,6.872041195128065,11.633952903273771,0.0833125730726982
scenario_0_baseline_cal__run_0027,99.3939393939394,21.26289150249924,0.0815351217069599,0.1065262183713649,0.8777111464915455,0.2812289455461134,0.1105953334552806,0.2259575813492648,1.342341221973004,7.019046659310107,11.57829284196356,0.0789217430619402
scenario_0_baseline_cal__run_0027,100.6060606060606,21.950627824192065,0.094547064760161,,0.9664626858124564,0.2753027382056945,0.1217127635437699,0.1784638408504679,1.34447687847051,6.8877315294178585,,0.0811439829251989
scenario_0_baseline_cal__run_0027,101.81818181818184,21.837409909007928,0.08370274667941,0.1127266657309412,1.063024657755138,0.3571008873155064,0.1463944844894853,0.2289693084925451,1.2872255006283977,7.15740381234744,10.471261098207153,0.1362939247909643
scenario_0_baseline_cal__run_0027,103.03030303030305,21.385770285864552,0.1191388815748678,0.1008023591478513,0.9637938267490916,0.3085930760416475,0.1193731461842087,0.1599034814412931,1.385064649342306,6.823556952090381,10.951661276088942,0.093147807992763
scenario_0_baseline_cal__run_0027,104.24242424242424,21.52962221708132,0.1089651289723297,0.1351019398990409,0.9284338565859168,0.3274231091265799,0.1445280125577385,0.1872396849572932,1.4319117723755204,6.826429560408423,10.951889471918978,0.0764815663162854
scenario_0_baseline_cal__run_0027,105.45454545454544,24.16441242465212,0.1185242980543339,0.0883398530613681,0.9169923179665028,0.376377655452722,0.0945719031838808,0.2019950253344702,1.3578950022622096,6.707114599503589,11.154400431798036,0.0782558548982503
scenario_0_baseline_cal__run_0027,106.66666666666669,22.40337375653359,0.130957793831112,0.1530855492064111,0.9401624816054324,0.2999160776955875,0.1065322525714196,0.1941251395185062,1.3795578186675774,7.237872156228481,11.693990288372287,0.088612162041622
scenario_0_baseline_cal__run_0027,107.87878787878788,21.472230227830995,0.1241469915164197,0.1386762893844757,0.9355192634805904,0.358241711540847,0.1499312667594797,0.2215754922999968,1.3564875545833268,6.792928633929083,12.184638317574056,0.1034529576783978
scenario_0_baseline_cal__run_0027,109.0909090909091,22.027087339251025,0.1040904200470901,0.1108677096609604,0.9705871850866732,0.2945144185615512,0.1429557219622964,0.2155917758194838,1.2810770390452173,7.01975068266022,11.296353784488415,0.0964816773068937
scenario_0_baseline_cal__run_0027,110.30303030303033,21.968586604145383,0.0464077923571726,0.1094674498768848,0.889874550256293,0.3752946926164057,0.1234570539418243,0.1780529548450985,1.4099558001506007,6.913240197589884,11.262027353766248,0.1129584681371904
scenario_0_baseline_cal__run_0027,111.51515151515152,21.58896838132006,0.1345115314971201,0.1756013639380227,1.032157958904723,0.2735769360414672,0.1594109335203898,0.1819818174417183,1.324176949485277,6.814779426171795,10.675606429373486,0.0741040738682208
scenario_0_baseline_cal__run_0027,112.72727272727272,22.898689559116512,0.1665843268267643,0.1550162953535424,1.033627732860659,0.2970063530281148,0.1082926230373979,0.1903542116965646,1.3006436195030255,6.835753988259717,11.33113509009561,0.0906620345961951
scenario_0_baseline_cal__run_0027,113.93939393939394,22.6969542434702,0.1019003336722795,0.1529517668429818,0.9453078903462224,0.3098756338537466,0.1039100734465021,0.222476914830538,1.3129195305914456,6.797801866902824,12.102726674205222,0.0865399599657502
scenario_0_baseline_cal__run_0027,115.15151515151516,21.605138548386016,0.1567246701415734,0.1386004010425496,0.9483137059156704,0.3324272055909665,0.1266533830788662,0.1942616903788481,1.3417067157438474,6.712028692604824,11.555761645118556,0.0838288111804239
scenario_0_baseline_cal__run_0027,116.36363636363636,21.458172691428587,0.1416542641084027,0.1222537842053985,0.9789823364849009,0.3035753162397848,0.107130033494026,0.2242566852181716,1.3099853409419595,6.790155675733979,11.253462989327817,0.1172179977673636
scenario_0_baseline_cal__run_0027,117.57575757575758,22.268829199416444,0.1401212637941228,0.1410614037951468,0.983454736025108,0.3623242410218906,0.1040262887541808,0.1253288663175712,1.3944053075409024,6.765611526972793,11.644739457578344,0.1107565126210484
scenario_0_baseline_cal__run_0027,118.7878787878788,22.014613403203622,0.1442310338282312,0.1247014630272156,1.018086648390324,0.3443351149492449,0.115901928956683,0.2052359006015604,1.351378651660296,6.902431039540981,11.251197766975164,0.1229113847299803
scenario_0_baseline_cal__run_0027,120.0,21.752558960886315,,0.1536161492509415,0.8982940853041503,0.3214726532999675,0.1078390925088554,0.1594081270387279,1.3384193252343055,6.6792434857790814,11.3196658996436,0.0839975192057824
scenario_0_baseline_cal__run_0051,0.0,0.100885679070069,17.157727818259556,16.71556523676129,0.0203963064051746,0.0,0.0077055455454956,0.0,0.0054863285373341,15.238413348054303,0.0,0.0
scenario_0_baseline_cal__run_0051,1.2121212121212122,0.0678486647299809,16.388999058630297,16.506282257673977,0.0126959659405234,0.0,0.0227209035288195,0.0150083314758751,0.0284481472950461,15.056801113099308,0.0144785756365224,0.0092997112287255
scenario_0_baseline_cal__run_0051,2.4242424242424243,0.0795391358064008,15.981236538047469,17.084122279844465,0.0,0.0260002466433281,0.0,0.0,0.0303432360741098,14.45000161803479,0.0201918605913662,0.0
scenario_0_baseline_cal__run_0051,3.6363636363636367,0.1042060275381897,17.117374367856222,16.681636232920354,0.0325370015769512,0.0142970108736345,0.0148817834563091,0.0,,,0.0,0.0164075275166597
scenario_0_baseline_cal__run_0051,4.848484848484849,0.0862546707709736,17.954497560836113,16.831074671712262,0.0032635929002638,0.0408447321964285,0.0,0.0,0.0,15.155104380865051,0.067520983536282,0.0034234209637225
scenario_0_baseline_cal__run_0051,6.0606060606060606,0.1000957472751433,,17.478593460777937,0.0,0.0,0.0146713340327391,0.0,0.0,15.392323479083537,0.005306012237815,0.0028513108637136
scenario_0_baseline_cal__run_0051,7.272727272727273,0.1093249667421769,16.473094093256055,18.16363173459802,0.0220890576392141,0.0371715069802141,0.0200274851951154,0.0,0.0,14.006010107992,0.0246962986882178,0.0222945678264462
scenario_0_baseline_cal__run_0051,8.484848484848484,0.1436325462618013,17.28709304456668,15.864955853018396,0.0470537047422072,0.0,0.0253882311008003,0.0,0.0051231701098089,15.58814893148843,0.0,0.0012142766483852
scenario_0_baseline_cal__run_0051,9.696969696969695,0.1693753258129874,17.14288387619286,16.9719474999548,0.0190505831071782,0.032567519633222,0.0231969642844743,0.00605214361187,0.0086586729858327,14.59794247228142,0.0415275394626673,0.0
scenario_0_baseline_cal__run_0051,10.90909090909091,0.1145296368434064,17.795908171474,16.790144709265064,0.0,0.0236915558533683,0.0,0.0084335467561317,0.0057242174628363,15.221754719092496,0.0398487086096757,0.0061082486474496
scenario_0_baseline_cal__run_0051,12.12121212121212,0.1140149370248088,17.594351087104094,16.561955214363692,0.0,0.0194836930035593,0.0,0.0,0.0,14.197128488153716,0.0859462789124643,0.0
scenario_0_baseline_cal__run_0051,13.333333333333334,0.1584005619215927,16.17611169716698,16.939005388944924,0.0329315603445061,0.0091296183978863,0.0,0.0102792983625379,0.008377932787513,14.495334378487646,0.0284579657943622,0.0119927030845302
scenario_0_baseline_cal__run_0051,14.545454545454549,0.1328512708740299,17.275064964818284,17.088537418932116,0.0230185546054343,0.0,0.0,0.0,0.0100926675535251,14.336774390935128,0.0850850626417289,0.0
scenario_0_baseline_cal__run_0051,15.757575757575758,0.179456333193512,17.499064450704306,17.429140249175184,0.0041523115199963,0.0258355000634897,0.0235274196190657,,0.0136308118234283,14.909083794123392,0.0458123708847701,0.0
scenario_0_baseline_cal__run_0051,16.96969696969697,0.2082801789926786,17.209905755660646,15.725372439294173,0.0,,0.0,0.0123267296917902,0.0013309846164343,15.023086381742509,0.0426835727900852,0.0
scenario_0_baseline_cal__run_0051,18.181818181818183,0.2157249245406305,17.529263369877302,16.829849665270892,0.0121104337497543,0.0,0.0049357604718793,0.0,0.0,15.11242805458912,0.0837460533875317,0.003159890024455
scenario_0_baseline_cal__run_0051,19.393939393939394,0.2745272486777696,17.209486368031673,16.443405604514684,0.0228093800951506,0.0022982378444787,0.0,0.0,0.018130027080963,14.23075412079606,0.1064007577971656,0.0149347214075456
scenario_0_baseline_cal__run_0051,20.60606060606061,0.2729900777068434,17.694815068901832,16.322352411625534,0.0114586420150927,0.0,0.0,0.0477048791454031,0.03864152152589,14.50939768262522,0.0846128250624509,0.010485498483075
scenario_0_baseline_cal__run_0051,21.81818181818182,0.3131537105238106,15.588970779984162,16.049778733111033,0.0213552933548784,,0.0,0.0,0.0469223643934057,15.476645385921636,0.1440209069074973,0.0010571261756097
scenario_0_baseline_cal__run_0051,23.03030303030303,0.4118604124187097,16.57090518684431,16.450153608920353,0.0457582439296323,0.0081708911688141,0.0002762814164717,0.0,0.0,13.678290876320697,0.1295405455502492,0.0
scenario_0_baseline_cal__run_0051,24.24242424242424,0.3696752819579602,17.604606710783308,16.071552214983864,0.0141418140111284,0.0,0.0,0.0047927890604421,0.0019612824973221,14.495749149553172,0.2082384672096922,0.0037932931724203
scenario_0_baseline_cal__run_0051,25.454545454545457,0.4529551190208898,17.029265344040212,17.24419181678519,0.0260664751933853,0.0,0.0168143993064684,0.0,0.0,15.563136629234462,0.194148622168496,0.0179292177184752
