run_id,scenario,time_h,X_true,S1_true,S2_true,X_obs,S1_obs,S2_obs,split,z_true,X_baseline,S1_baseline,S2_baseline,res_X,res_S1,res_S2,res_X_true,res_S1_true,res_S2_true
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,27.878788,0.113613,19.743362,9.978674,0.134654,19.761587,9.974459,train,,0.434239,19.658805,9.619051,-0.299585,0.102782,0.355408,-0.320627,0.084557,0.359623
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,29.090909,0.122536,19.718930,9.976618,0.121259,19.716914,9.970037,train,,0.496163,19.607705,9.562207,-0.374904,0.109209,0.407830,-0.373627,0.111224,0.414411
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,30.303030,0.132162,19.692579,9.974397,0.172605,19.720319,9.969280,train,,0.566857,19.549337,9.497347,-0.394252,0.170982,0.471933,-0.434695,0.143242,0.477050
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,31.515152,0.142547,19.664160,9.971995,0.143473,19.668730,9.989080,train,,0.647545,19.482676,9.423362,-0.504072,0.186054,0.565717,-0.504998,0.181485,0.548632
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,32.727273,0.153750,19.633511,9.969398,0.135228,19.646158,9.974018,train,,0.739615,19.406557,9.339001,-0.604387,0.239601,0.635017,-0.585865,0.226954,0.630396
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,33.939394,0.165836,19.600455,9.966589,0.190375,19.606096,9.971294,train,,0.844638,19.319657,9.242850,-0.654264,0.286439,0.728444,-0.678802,0.280798,0.723739
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,35.151515,0.178875,19.564803,9.963550,0.191491,19.569743,9.941045,train,,0.964393,19.220472,9.133316,-0.772902,0.349271,0.807730,-0.785518,0.344331,0.830234
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,36.363636,0.192943,19.526351,9.960262,0.207481,19.511636,9.940912,train,,1.100888,19.107295,9.008610,-0.893407,0.404341,0.932302,-0.907945,0.419057,0.951652
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,37.575758,0.208122,19.484879,9.956703,0.231934,19.498906,9.999572,train,,1.256384,18.978193,8.866728,-1.024449,0.520713,1.132843,-1.048261,0.506686,1.089974
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,38.787879,0.224500,19.440149,9.952850,0.211444,19.497054,9.949293,train,,1.433420,18.830980,8.705440,-1.221976,0.666074,1.243853,-1.208920,0.609168,1.247410
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,40.000000,0.242173,19.391903,9.948676,0.239628,19.384407,9.933181,train,,1.634841,18.663188,8.522267,-1.395212,0.721220,1.410914,-1.392667,0.728715,1.426410
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,41.212121,0.261245,19.339866,9.944155,0.257816,19.341286,9.972777,train,,1.863814,18.472034,8.314483,-1.605999,0.869252,1.658294,-1.602570,0.867832,1.629672
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,42.424242,0.281826,19.283737,9.939254,0.256011,19.274813,9.944891,train,,2.123853,18.254394,8.079110,-1.867842,1.020420,1.865781,-1.842027,1.029344,1.860144
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,43.636364,0.304039,19.223195,9.933941,0.298767,19.213435,9.945504,train,,2.418822,18.006769,7.812938,-2.120056,1.206666,2.132566,-2.114784,1.216426,2.121003
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,44.848485,0.328013,19.157891,9.928177,0.354741,19.188780,9.925416,train,,2.752936,17.725261,7.512559,-2.398195,1.463519,2.412858,-2.424923,1.432630,2.415619
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,46.060606,0.353891,19.087449,9.921922,0.358638,19.073990,9.915549,train,,3.130730,17.405544,7.174442,-2.772092,1.668445,2.741107,-2.776839,1.681904,2.747481
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,47.272727,0.381827,19.011462,9.915130,0.354905,19.001981,9.911738,train,,3.557002,17.042857,6.795061,-3.202097,1.959124,3.116678,-3.175176,1.968605,3.120069
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,48.484848,0.411985,18.929493,9.907751,0.380869,18.897743,9.880096,train,,4.036694,16.632003,6.371100,-3.655825,2.265740,3.508997,-3.624708,2.297490,3.536651
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,49.696970,0.444548,18.841067,9.899729,0.477843,18.825915,9.897970,train,,4.574692,16.167379,5.899782,-4.096849,2.658535,3.998188,-4.130144,2.673687,3.999947
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,50.909091,0.479709,18.745673,9.891002,0.477903,18.711505,9.896923,train,,5.175507,15.643051,5.379387,-4.697604,3.068454,4.517536,-4.695797,3.102622,4.511615
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,52.121212,0.517682,18.642759,9.881502,0.504734,18.655395,9.918511,train,,5.842752,15.052878,4.810038,-5.338018,3.602517,5.108473,-5.325070,3.589881,5.071463
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,53.333333,0.558696,18.531728,9.871152,0.553216,18.587722,9.872872,train,,6.578357,14.390744,4.194904,-6.025141,4.196978,5.677968,-6.019661,4.140984,5.676248
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,54.545455,0.603001,18.411934,9.859866,0.573455,18.404601,9.813182,train,,7.381377,13.650919,3.541948,-6.807922,4.753682,6.271234,-6.778376,4.761015,6.317917
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,55.757576,0.650869,18.282682,9.847548,0.679331,18.249347,9.845668,train,,8.246339,12.828620,2.866342,-7.567008,5.420726,6.979326,-7.595470,5.454061,6.981205
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,56.969697,0.702596,18.143216,9.834090,0.694735,18.161216,9.888880,train,,9.161215,11.920820,2.193261,-8.466480,6.240397,7.695619,-8.458618,6.222397,7.640829
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,58.181818,0.758504,17.992724,9.819370,0.785852,17.978185,9.836697,train,,10.105796,10.927332,1.559646,-9.319944,7.050853,8.277052,-9.347292,7.065392,8.259725
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,59.393939,0.818944,17.830322,9.803251,0.819977,17.856309,9.787033,train,,11.052686,9.852049,1.011064,-10.232709,8.004260,8.775969,-10.233742,7.978273,8.792187
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,60.606061,0.884299,17.655059,9.785576,0.912889,17.649418,9.797398,train,,11.974088,8.703925,0.588285,-11.061198,8.945493,9.209113,-11.089789,8.951134,9.197291
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,61.818182,0.954988,17.465903,9.766168,0.960122,17.453266,9.751327,train,,12.853305,7.497254,0.306078,-11.893183,9.956012,9.445249,-11.898317,9.968648,9.460090
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,63.030303,1.031470,17.261736,9.744821,1.048534,17.258177,9.717745,train,,13.689873,6.251584,0.143958,-12.641338,11.006593,9.573787,-12.658403,11.010153,9.600863
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,64.242424,1.114247,17.041351,9.721302,1.128629,17.056507,9.714335,train,,14.489933,4.992971,0.062336,-13.361304,12.063536,9.651999,-13.375686,12.048380,9.658967
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,65.454545,1.203873,16.803437,9.695341,1.216338,16.798889,9.697172,train,,15.251181,3.758204,0.025267,-14.034843,13.040685,9.671905,-14.047309,13.045234,9.670074
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,66.666667,1.300955,16.546574,9.666624,1.307913,16.536640,9.629181,train,,15.953610,2.601754,0.009704,-14.645697,13.934886,9.619477,-14.652656,13.944821,9.656920
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,67.878788,1.406165,16.269223,9.634785,1.401508,16.265247,9.611802,train,,16.557371,1.601114,0.003565,-15.155863,14.664133,9.608237,-15.151206,14.668110,9.631220
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,69.090909,1.520248,15.969713,9.599395,1.558557,15.944276,9.599602,train,,17.012645,0.844431,0.001266,-15.454088,15.099845,9.598336,-15.492397,15.125282,9.598130
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,70.303030,1.644031,15.646231,9.559948,1.625893,15.654172,9.551784,train,,17.012645,0.000000,0.000000,-15.386753,15.654172,9.551784,-15.368614,15.646231,9.559948
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,71.515152,1.778437,15.296805,9.515842,1.778523,15.261070,9.523738,train,,17.012645,0.000000,0.000000,-15.234122,15.261070,9.523738,-15.234209,15.296805,9.515842
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,72.727273,1.924498,14.919293,9.466356,1.924796,14.910410,9.442063,train,,17.012645,0.000000,0.000000,-15.087849,14.910410,9.442063,-15.088147,14.919293,9.466356
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,73.939394,2.083382,14.511363,9.410624,2.091430,14.526550,9.424906,train,,17.012645,0.000000,0.000000,-14.921215,14.526550,9.424906,-14.929264,14.511363,9.410624
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,75.151515,2.256407,14.070475,9.347589,2.247817,14.076536,9.323914,train,,17.012645,0.000000,0.000000,-14.764828,14.076536,9.323914,-14.756239,14.070475,9.347589
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,76.363636,2.445081,13.593862,9.275959,2.451376,13.605668,9.308814,train,,17.012645,0.000000,0.000000,-14.561270,13.605668,9.308814,-14.567564,13.593862,9.275959
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,77.575758,2.651137,13.078503,9.194131,2.647760,13.077202,9.159816,train,,17.012645,0.000000,0.000000,-14.364885,13.077202,9.159816,-14.361508,13.078503,9.194131
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,78.787879,2.876585,12.521102,9.100104,2.844946,12.544497,9.078252,train,,17.012645,0.000000,0.000000,-14.167699,12.544497,9.078252,-14.136060,12.521102,9.100104
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,80.000000,3.123781,11.918060,8.991350,3.123972,11.936554,8.999697,train,,17.012645,0.000000,0.000000,-13.888674,11.936554,8.999697,-13.888865,11.918060,8.991350
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,81.212121,3.395508,11.265452,8.864644,3.373497,11.274375,8.897929,train,,17.012645,0.000000,0.000000,-13.639149,11.274375,8.897929,-13.617137,11.265452,8.864644
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,82.424242,3.695096,10.559006,8.715829,3.660408,10.577557,8.722130,train,,17.012645,0.000000,0.000000,-13.352237,10.577557,8.722130,-13.317549,10.559006,8.715829
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,83.636364,4.026559,9.794101,8.539494,4.029296,9.809110,8.550752,train,,17.012645,0.000000,0.000000,-12.983349,9.809110,8.550752,-12.986087,9.794101,8.539494
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,84.848485,4.394766,8.965802,8.328549,4.404523,8.957012,8.328900,test,,17.012645,0.000000,0.000000,-12.608122,8.957012,8.328900,-12.617880,8.965802,8.328549
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,86.060606,4.805613,8.068977,8.073683,4.816147,8.042099,8.053155,test,,17.012645,0.000000,0.000000,-12.196499,8.042099,8.053155,-12.207033,8.068977,8.073683
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,87.272727,5.266104,7.098610,7.762759,5.277448,7.107017,7.752957,test,,17.012645,0.000000,0.000000,-11.735197,7.107017,7.752957,-11.746541,7.098610,7.762759
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,88.484848,5.784086,6.050539,7.380393,5.745434,6.061461,7.356155,test,,17.012645,0.000000,0.000000,-11.267211,6.061461,7.356155,-11.228559,6.050539,7.380393
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,89.696970,6.366938,4.923185,6.908401,6.339718,4.944995,6.882827,test,,17.012645,0.000000,0.000000,-10.672927,4.944995,6.882827,-10.645707,4.923185,6.908401
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,90.909091,7.017638,3.721592,6.328778,7.057109,3.702866,6.336813,test,,17.012645,0.000000,0.000000,-9.955536,3.702866,6.336813,-9.995007,3.721592,6.328778
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,92.121212,7.724987,2.466992,5.631946,7.704043,2.448863,5.609482,test,,17.012645,0.000000,0.000000,-9.308602,2.448863,5.609482,-9.287658,2.466992,5.631946
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,93.333333,8.443417,1.219215,4.831473,8.455634,1.228413,4.837864,test,,17.012645,0.000000,0.000000,-8.557011,1.228413,4.837864,-8.569228,1.219215,4.831473
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,94.545455,9.061624,0.122413,3.976471,9.047885,0.120990,3.950435,test,,17.012645,0.000000,0.000000,-7.964760,0.120990,3.950435,-7.951021,0.122413,3.976471
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,95.757576,9.061624,0.000000,0.000000,9.063218,0.000000,0.005928,test,,17.012645,0.000000,0.000000,-7.949428,0.000000,0.005928,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,96.969697,9.061624,0.000000,0.000000,9.048959,0.007502,0.000000,test,,17.012645,0.000000,0.000000,-7.963686,0.007502,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,98.181818,9.061624,0.000000,0.000000,9.072855,0.000000,0.028132,test,,17.012645,0.000000,0.000000,-7.939790,0.000000,0.028132,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,99.393939,9.061624,0.000000,0.000000,9.064360,0.000000,0.006474,test,,17.012645,0.000000,0.000000,-7.948286,0.000000,0.006474,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,100.606061,9.061624,0.000000,0.000000,9.052658,0.027034,0.024716,test,,17.012645,0.000000,0.000000,-7.959987,0.027034,0.024716,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,101.818182,9.061624,0.000000,0.000000,9.040621,0.036498,0.000000,test,,17.012645,0.000000,0.000000,-7.972025,0.036498,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,103.030303,9.061624,0.000000,0.000000,9.066980,0.000000,0.001123,test,,17.012645,0.000000,0.000000,-7.945666,0.000000,0.001123,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,104.242424,9.061624,0.000000,0.000000,9.037370,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.975275,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,105.454545,9.061624,0.000000,0.000000,9.070174,0.000852,0.000000,test,,17.012645,0.000000,0.000000,-7.942471,0.000852,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,106.666667,9.061624,0.000000,0.000000,9.114154,0.035625,0.000000,test,,17.012645,0.000000,0.000000,-7.898491,0.035625,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,107.878788,9.061624,0.000000,0.000000,9.088628,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.924018,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,109.090909,9.061624,0.000000,0.000000,9.075991,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.936654,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,110.303030,9.061624,0.000000,0.000000,9.059912,0.030975,0.000000,test,,17.012645,0.000000,0.000000,-7.952733,0.030975,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,111.515152,9.061624,0.000000,0.000000,9.022849,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.989796,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,112.727273,9.061624,0.000000,0.000000,9.035178,0.014444,0.000000,test,,17.012645,0.000000,0.000000,-7.977467,0.014444,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,113.939394,9.061624,0.000000,0.000000,9.087280,0.000000,0.012550,test,,17.012645,0.000000,0.000000,-7.925365,0.000000,0.012550,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,115.151515,9.061624,0.000000,0.000000,9.045829,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.966816,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,116.363636,9.061624,0.000000,0.000000,9.047639,0.000000,0.000000,test,,17.012645,0.000000,0.000000,-7.965006,0.000000,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,117.575758,9.061624,0.000000,0.000000,9.058311,0.000000,0.035818,test,,17.012645,0.000000,0.000000,-7.954334,0.000000,0.035818,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,118.787879,9.061624,0.000000,0.000000,9.040383,0.016784,0.000000,test,,17.012645,0.000000,0.000000,-7.972262,0.016784,0.000000,-7.951021,0.000000,0.000000
scenario_6_maintenance_inhibition_cal,scenario_6_maintenance_inhibition_cal,120.000000,9.061624,0.000000,0.000000,9.037089,0.000000,0.006421,test,,17.012645,0.000000,0.000000,-7.975556,0.000000,0.006421,-7.951021,0.000000,0.000000
