run_id,scenario,time_h,X_true,S1_true,S2_true,X_obs,S1_obs,S2_obs,split,z_true,X_baseline,S1_baseline,S2_baseline,res_X,res_S1,res_S2,res_X_true,res_S1_true,res_S2_true
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,65.454545,0.536735,8.324877,15.985406,0.528966,8.316977,15.979093,train,0.000050,14.580844,0.072859,0.355346,-14.051878,8.244117,15.623748,-14.044109,8.252018,15.630061
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,66.666667,0.569676,8.217269,15.984402,0.554830,8.183927,15.986719,train,0.000054,14.715952,0.030611,0.155784,-14.161122,8.153316,15.830935,-14.146277,8.186658,15.828618
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,67.878788,0.604550,8.103215,15.983325,0.608000,8.100423,15.970678,train,0.000059,14.776664,0.012634,0.065011,-14.168663,8.087789,15.905667,-14.172113,8.090582,15.918314
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,69.090909,0.641460,7.982363,15.982168,0.641728,7.989058,16.007438,train,0.000065,14.802320,0.005174,0.026502,-14.160591,7.983884,15.980936,-14.160859,7.977189,15.955667
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,70.303030,0.680508,7.854344,15.980926,0.675827,7.867869,16.011357,train,0.000072,14.812851,0.002112,0.010695,-14.137024,7.865757,16.000662,-14.132342,7.852232,15.970231
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,71.515152,0.721801,7.718776,15.979590,0.742353,7.714816,16.007189,train,0.000081,14.812851,0.000000,0.000000,-14.070498,7.714816,16.007189,-14.091050,7.718776,15.979590
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,72.727273,0.765445,7.575263,15.978154,0.743416,7.531413,15.969992,train,0.000092,14.812851,0.000000,0.000000,-14.069434,7.531413,15.969992,-14.047406,7.575263,15.978154
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,73.939394,0.811550,7.423398,15.976608,0.790727,7.392565,15.957533,train,0.000105,14.812851,0.000000,0.000000,-14.022123,7.392565,15.957533,-14.001301,7.423398,15.976608
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,75.151515,0.860226,7.262763,15.974943,0.839741,7.303804,16.000483,train,0.000121,14.812851,0.000000,0.000000,-13.973109,7.303804,16.000483,-13.952625,7.262763,15.974943
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,76.363636,0.911581,7.092931,15.973150,0.904375,7.071080,15.984028,train,0.000142,14.812851,0.000000,0.000000,-13.908476,7.071080,15.984028,-13.901269,7.092931,15.973150
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,77.575758,0.965724,6.913469,15.971215,0.941152,6.942010,15.977787,train,0.000169,14.812851,0.000000,0.000000,-13.871699,6.942010,15.977787,-13.847127,6.913469,15.971215
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,78.787879,1.022757,6.723940,15.969128,1.021785,6.705258,15.956455,train,0.000203,14.812851,0.000000,0.000000,-13.791065,6.705258,15.956455,-13.790094,6.723940,15.969128
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,80.000000,1.082777,6.523911,15.966873,1.079467,6.520262,15.975386,train,0.000248,14.812851,0.000000,0.000000,-13.733383,6.520262,15.975386,-13.730074,6.523911,15.966873
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,81.212121,1.145874,6.312954,15.964435,1.130144,6.325459,15.942729,train,0.000310,14.812851,0.000000,0.000000,-13.682707,6.325459,15.942729,-13.666977,6.312954,15.964435
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,82.424242,1.212124,6.090657,15.961795,1.229599,6.074253,15.974476,train,0.000394,14.812851,0.000000,0.000000,-13.583252,6.074253,15.974476,-13.600727,6.090657,15.961795
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,83.636364,1.281586,5.856629,15.958932,1.280396,5.888473,15.986510,train,0.000514,14.812851,0.000000,0.000000,-13.532454,5.888473,15.986510,-13.531264,5.856629,15.958932
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,84.848485,1.354300,5.610517,15.955820,1.375553,5.612031,15.988441,test,0.000687,14.812851,0.000000,0.000000,-13.437297,5.612031,15.988441,-13.458550,5.610517,15.955820
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,86.060606,1.430277,5.352016,15.952428,1.426376,5.361233,15.966598,test,0.000947,14.812851,0.000000,0.000000,-13.386475,5.361233,15.966598,-13.382574,5.352016,15.952428
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,87.272727,1.509489,5.080895,15.948710,1.509005,5.075543,15.921070,test,0.001349,14.812851,0.000000,0.000000,-13.303845,5.075543,15.921070,-13.303362,5.080895,15.948710
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,88.484848,1.591868,4.797018,15.944603,1.580612,4.810192,15.948550,test,0.001999,14.812851,0.000000,0.000000,-13.232238,4.810192,15.948550,-13.220983,4.797018,15.944603
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,89.696970,1.677288,4.500386,15.940004,1.677147,4.531961,15.982798,test,0.003095,14.812851,0.000000,0.000000,-13.135703,4.531961,15.982798,-13.135562,4.500386,15.940004
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,90.909091,1.765564,4.191189,15.934730,1.779809,4.188564,15.917358,test,0.005042,14.812851,0.000000,0.000000,-13.033042,4.188564,15.917358,-13.047286,4.191189,15.934730
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,92.121212,1.856450,3.869900,15.928425,1.848224,3.904495,15.927241,test,0.008706,14.812851,0.000000,0.000000,-12.964627,3.904495,15.927241,-12.956400,3.869900,15.928425
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,93.333333,1.949674,3.537423,15.920333,1.960042,3.525191,15.948603,test,0.016028,14.812851,0.000000,0.000000,-12.852808,3.525191,15.948603,-12.863177,3.537423,15.920333
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,94.545455,2.045066,3.195397,15.908740,2.028811,3.210679,15.921083,test,0.031498,14.812851,0.000000,0.000000,-12.784040,3.210679,15.921083,-12.767785,3.195397,15.908740
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,95.757576,2.142935,2.846767,15.889631,2.158116,2.856549,15.939234,test,0.064950,14.812851,0.000000,0.000000,-12.654734,2.856549,15.939234,-12.669915,2.846767,15.889631
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,96.969697,2.244932,2.496571,15.854179,2.233334,2.475199,15.839522,test,0.132607,14.812851,0.000000,0.000000,-12.579517,2.475199,15.839522,-12.567919,2.496571,15.854179
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,98.181818,2.354970,2.151587,15.787250,2.372004,2.155863,15.767454,test,0.243083,14.812851,0.000000,0.000000,-12.440847,2.155863,15.767454,-12.457881,2.151587,15.787250
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,99.393939,2.478310,1.816722,15.672796,2.479530,1.816870,15.697278,test,0.376389,14.812851,0.000000,0.000000,-12.333321,1.816870,15.697278,-12.334541,1.816722,15.672796
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,100.606061,2.618981,1.491642,15.502220,2.649400,1.474578,15.478302,test,0.502661,14.812851,0.000000,0.000000,-12.163451,1.474578,15.478302,-12.193870,1.491642,15.502220
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,101.818182,2.778978,1.172241,15.274415,2.755897,1.179401,15.270480,test,0.608210,14.812851,0.000000,0.000000,-12.056954,1.179401,15.270480,-12.033872,1.172241,15.274415
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,103.030303,2.959120,0.853523,14.991253,2.929597,0.856449,14.989941,test,0.692369,14.812851,0.000000,0.000000,-11.883254,0.856449,14.989941,-11.853730,0.853523,14.991253
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,104.242424,3.159739,0.530961,14.654917,3.147415,0.529509,14.675637,test,0.758584,14.812851,0.000000,0.000000,-11.665436,0.529509,14.675637,-11.653112,0.530961,14.654917
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,105.454545,3.380879,0.200835,14.267213,3.353186,0.199463,14.279498,test,0.810555,14.812851,0.000000,0.000000,-11.459664,0.199463,14.279498,-11.431972,0.200835,14.267213
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,106.666667,3.380879,0.000000,0.000000,3.353224,0.000000,0.009141,test,0.810555,14.812851,0.000000,0.000000,-11.459627,0.000000,0.009141,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,107.878788,3.380879,0.000000,0.000000,3.393310,0.000000,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.419541,0.000000,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,109.090909,3.380879,0.000000,0.000000,3.380795,0.002797,0.024300,test,0.810555,14.812851,0.000000,0.000000,-11.432056,0.002797,0.024300,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,110.303030,3.380879,0.000000,0.000000,3.371285,0.000000,0.080516,test,0.810555,14.812851,0.000000,0.000000,-11.441566,0.000000,0.080516,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,111.515152,3.380879,0.000000,0.000000,3.373139,0.053136,0.013826,test,0.810555,14.812851,0.000000,0.000000,-11.439711,0.053136,0.013826,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,112.727273,3.380879,0.000000,0.000000,3.368934,0.000000,0.001993,test,0.810555,14.812851,0.000000,0.000000,-11.443917,0.000000,0.001993,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,113.939394,3.380879,0.000000,0.000000,3.413886,0.000000,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.398965,0.000000,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,115.151515,3.380879,0.000000,0.000000,3.366169,0.000000,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.446682,0.000000,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,116.363636,3.380879,0.000000,0.000000,3.354436,0.040810,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.458415,0.040810,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,117.575758,3.380879,0.000000,0.000000,3.396800,0.000000,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.416051,0.000000,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,118.787879,3.380879,0.000000,0.000000,3.376564,0.008518,0.000000,test,0.810555,14.812851,0.000000,0.000000,-11.436287,0.008518,0.000000,-11.431972,0.000000,0.000000
scenario_13_switching_maintenance_cal,scenario_13_switching_maintenance_cal,120.000000,3.380879,0.000000,0.000000,3.421654,0.004968,0.035560,test,0.810555,14.812851,0.000000,0.000000,-11.391196,0.004968,0.035560,-11.431972,0.000000,0.000000
