run_id,scenario,time_h,X_true,S1_true,S2_true,X_obs,S1_obs,S2_obs,split,z_true,X_baseline,S1_baseline,S2_baseline,res_X,res_S1,res_S2,res_X_true,res_S1_true,res_S2_true
scenario_0_baseline_cal,scenario_0_baseline_cal,43.636364,2.820120,13.809082,13.298966,2.817841,13.815352,13.256020,train,,2.820120,13.809082,13.298966,-0.002279,0.006270,-0.042946,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,44.848485,3.226735,13.489911,12.907851,3.209932,13.506674,12.904598,train,,3.226735,13.489911,12.907851,-0.016803,0.016763,-0.003253,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,46.060606,3.689833,13.126021,12.462825,3.673344,13.165956,12.441577,train,,3.689833,13.126021,12.462825,-0.016490,0.039935,-0.021248,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,47.272727,4.216449,12.711682,11.957349,4.229461,12.769959,11.946760,train,,4.216449,12.711682,11.957349,0.013012,0.058277,-0.010589,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,48.484848,4.814148,12.240649,11.384477,4.829013,12.248937,11.366939,train,,4.814148,12.240649,11.384477,0.014865,0.008288,-0.017537,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,49.696970,5.490892,11.706224,10.737043,5.501755,11.686433,10.735158,train,,5.490892,11.706224,10.737043,0.010863,-0.019791,-0.001885,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,50.909091,6.254767,11.101387,10.008001,6.241457,11.058746,9.972846,train,,6.254767,11.101387,10.008001,-0.013310,-0.042641,-0.035155,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,52.121212,7.113517,10.419051,9.191004,7.118160,10.424406,9.161663,train,,7.113517,10.419051,9.191004,0.004643,0.005354,-0.029341,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,53.333333,8.073726,9.652502,8.281405,8.076060,9.636243,8.323990,train,,8.073726,9.652502,8.281405,0.002334,-0.016259,0.042585,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,54.545455,9.139436,8.796157,7.277945,9.143810,8.787850,7.252196,train,,9.139436,8.796157,7.277945,0.004374,-0.008307,-0.025748,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,55.757576,10.309810,7.846850,6.185599,10.327239,7.834608,6.163664,train,,10.309810,7.846850,6.185599,0.017429,-0.012242,-0.021936,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,56.969697,11.575196,6.805978,5.020395,11.579668,6.803162,5.057133,train,,11.575196,6.805978,5.020395,0.004472,-0.002816,0.036738,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,58.181818,12.910639,5.683107,3.817267,12.924217,5.704426,3.875368,train,,12.910639,5.683107,3.817267,0.013578,0.021320,0.058101,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,59.393939,14.266116,4.501880,2.641376,14.267467,4.505021,2.617944,train,,14.266116,4.501880,2.641376,0.001352,0.003141,-0.023431,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,60.606061,15.556178,3.308970,1.597164,15.561960,3.305797,1.589799,train,,15.556178,3.308970,1.597164,0.005782,-0.003173,-0.007365,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,61.818182,16.664400,2.184376,0.809045,16.677026,2.163663,0.815876,train,,16.664400,2.184376,0.809045,0.012626,-0.020713,0.006831,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,63.030303,17.488273,1.241443,0.339748,17.459130,1.207949,0.374322,train,,17.488273,1.241443,0.339748,-0.029143,-0.033494,0.034574,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,64.242424,17.999930,0.586694,0.123734,17.993537,0.576968,0.103996,train,,17.999930,0.586694,0.123734,-0.006393,-0.009726,-0.019737,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,65.454545,18.257177,0.233120,0.041729,18.247769,0.232045,0.036824,train,,18.257177,0.233120,0.041729,-0.009407,-0.001076,-0.004906,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,66.666667,18.362822,0.082806,0.013627,18.350044,0.118165,0.029174,train,,18.362822,0.082806,0.013627,-0.012778,0.035359,0.015547,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,67.878788,18.400823,0.027930,0.004398,18.395320,0.030535,0.013094,train,,18.400823,0.027930,0.004398,-0.005503,0.002605,0.008695,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,69.090909,18.413679,0.009238,0.001414,18.443578,0.028893,0.000000,train,,18.413679,0.009238,0.001414,0.029899,0.019655,-0.001414,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,70.303030,18.413679,0.000000,0.000000,18.396363,0.000000,0.000000,train,,18.413679,0.000000,0.000000,-0.017317,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,71.515152,18.413679,0.000000,0.000000,18.433045,0.000000,0.000000,train,,18.413679,0.000000,0.000000,0.019366,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,72.727273,18.413679,0.000000,0.000000,18.380022,0.000000,0.000000,train,,18.413679,0.000000,0.000000,-0.033657,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,73.939394,18.413679,0.000000,0.000000,18.406981,0.000000,0.000000,train,,18.413679,0.000000,0.000000,-0.006698,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,75.151515,18.413679,0.000000,0.000000,18.416934,0.042569,0.004643,train,,18.413679,0.000000,0.000000,0.003255,0.042569,0.004643,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,76.363636,18.413679,0.000000,0.000000,18.425404,0.000000,0.000000,train,,18.413679,0.000000,0.000000,0.011724,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,77.575758,18.413679,0.000000,0.000000,18.427904,0.016770,0.009431,train,,18.413679,0.000000,0.000000,0.014225,0.016770,0.009431,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,78.787879,18.413679,0.000000,0.000000,18.429546,0.000000,0.020254,train,,18.413679,0.000000,0.000000,0.015867,0.000000,0.020254,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,80.000000,18.413679,0.000000,0.000000,18.406705,0.018631,0.003109,train,,18.413679,0.000000,0.000000,-0.006975,0.018631,0.003109,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,81.212121,18.413679,0.000000,0.000000,18.404432,0.007699,0.007035,train,,18.413679,0.000000,0.000000,-0.009247,0.007699,0.007035,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,82.424242,18.413679,0.000000,0.000000,18.430839,0.000000,0.001063,train,,18.413679,0.000000,0.000000,0.017160,0.000000,0.001063,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,83.636364,18.413679,0.000000,0.000000,18.409853,0.000000,0.000002,train,,18.413679,0.000000,0.000000,-0.003826,0.000000,0.000002,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,84.848485,18.413679,0.000000,0.000000,18.388165,0.000000,0.000000,test,,18.413679,0.000000,0.000000,-0.025514,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,86.060606,18.413679,0.000000,0.000000,18.391013,0.008921,0.006330,test,,18.413679,0.000000,0.000000,-0.022666,0.008921,0.006330,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,87.272727,18.413679,0.000000,0.000000,18.395290,0.000000,0.000000,test,,18.413679,0.000000,0.000000,-0.018389,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,88.484848,18.413679,0.000000,0.000000,18.423622,0.000000,0.041863,test,,18.413679,0.000000,0.000000,0.009943,0.000000,0.041863,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,89.696970,18.413679,0.000000,0.000000,18.416528,0.000000,0.031467,test,,18.413679,0.000000,0.000000,0.002849,0.000000,0.031467,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,90.909091,18.413679,0.000000,0.000000,18.427489,0.003452,0.007717,test,,18.413679,0.000000,0.000000,0.013810,0.003452,0.007717,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,92.121212,18.413679,0.000000,0.000000,18.405134,0.031582,0.000000,test,,18.413679,0.000000,0.000000,-0.008545,0.031582,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,93.333333,18.413679,0.000000,0.000000,18.416850,0.003200,0.000000,test,,18.413679,0.000000,0.000000,0.003171,0.003200,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,94.545455,18.413679,0.000000,0.000000,18.426191,0.000000,0.023823,test,,18.413679,0.000000,0.000000,0.012512,0.000000,0.023823,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,95.757576,18.413679,0.000000,0.000000,18.407492,0.005717,0.005255,test,,18.413679,0.000000,0.000000,-0.006187,0.005717,0.005255,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,96.969697,18.413679,0.000000,0.000000,18.422815,0.026120,0.009603,test,,18.413679,0.000000,0.000000,0.009136,0.026120,0.009603,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,98.181818,18.413679,0.000000,0.000000,18.400441,0.004388,0.000000,test,,18.413679,0.000000,0.000000,-0.013239,0.004388,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,99.393939,18.413679,0.000000,0.000000,18.406418,0.000000,0.018549,test,,18.413679,0.000000,0.000000,-0.007261,0.000000,0.018549,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,100.606061,18.413679,0.000000,0.000000,18.406044,0.022126,0.009088,test,,18.413679,0.000000,0.000000,-0.007635,0.022126,0.009088,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,101.818182,18.413679,0.000000,0.000000,18.389762,0.008575,0.000000,test,,18.413679,0.000000,0.000000,-0.023917,0.008575,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,103.030303,18.413679,0.000000,0.000000,18.423419,0.030715,0.000000,test,,18.413679,0.000000,0.000000,0.009739,0.030715,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,104.242424,18.413679,0.000000,0.000000,18.404291,0.003665,0.005274,test,,18.413679,0.000000,0.000000,-0.009388,0.003665,0.005274,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,105.454545,18.413679,0.000000,0.000000,18.413929,0.000000,0.001049,test,,18.413679,0.000000,0.000000,0.000250,0.000000,0.001049,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,106.666667,18.413679,0.000000,0.000000,18.423294,0.000000,0.000000,test,,18.413679,0.000000,0.000000,0.009615,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,107.878788,18.413679,0.000000,0.000000,18.422610,0.033019,0.000000,test,,18.413679,0.000000,0.000000,0.008931,0.033019,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,109.090909,18.413679,0.000000,0.000000,18.426987,0.034473,0.000000,test,,18.413679,0.000000,0.000000,0.013308,0.034473,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,110.303030,18.413679,0.000000,0.000000,18.411709,0.000000,0.003051,test,,18.413679,0.000000,0.000000,-0.001970,0.000000,0.003051,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,111.515152,18.413679,0.000000,0.000000,18.405213,0.000000,0.029430,test,,18.413679,0.000000,0.000000,-0.008466,0.000000,0.029430,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,112.727273,18.413679,0.000000,0.000000,18.412085,0.029229,0.000000,test,,18.413679,0.000000,0.000000,-0.001594,0.029229,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,113.939394,18.413679,0.000000,0.000000,18.379933,0.000000,0.000000,test,,18.413679,0.000000,0.000000,-0.033747,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,115.151515,18.413679,0.000000,0.000000,18.384737,0.000000,0.003530,test,,18.413679,0.000000,0.000000,-0.028942,0.000000,0.003530,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,116.363636,18.413679,0.000000,0.000000,18.387225,0.012867,0.005920,test,,18.413679,0.000000,0.000000,-0.026454,0.012867,0.005920,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,117.575758,18.413679,0.000000,0.000000,18.393734,0.000000,0.000000,test,,18.413679,0.000000,0.000000,-0.019945,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,118.787879,18.413679,0.000000,0.000000,18.421675,0.000000,0.000000,test,,18.413679,0.000000,0.000000,0.007995,0.000000,0.000000,0.000000,0.000000,0.000000
scenario_0_baseline_cal,scenario_0_baseline_cal,120.000000,18.413679,0.000000,0.000000,18.395570,0.000000,0.006560,test,,18.413679,0.000000,0.000000,-0.018110,0.000000,0.006560,0.000000,0.000000,0.000000
